account,owner,MNGO,BTC,ETH,SOL,USDT,SRM,RAY,COPE,FTT,ADA,MSOL,BNB,AVAX,LUNA,GMT,USDC
Rpkf4m2gvSrXbBkvoVVCB6m8SLu2WvLaXVPMRH161dP,7ksoR4A38cjmZdn5o1w7qU93HJy1dvCgCf75R4BmZQEz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30875
RthGFXgKg9auRUjMU9KXhhnBUD6dYrwixiyVPqkYATf,6QEKaA2TwfEDSUHUdf7e5M2Tj6f37264uwtVcikqTU9z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
RxEomJ1eGm4NR3DjseAyRio88CH7NxhKwEbueSgxxcd,5Zh2Pay8jvoQ5JNRPtRzn35RC8FNWBXLB1YJKfXbhr9M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21966
S1AoQhUqpVwBFvy4npNxoeoYgHskuyj4RGA3Pg5PWyq,9u17v94ue2ShRM9gW4ZMq9GPeYLg3ZP4RioVmkqtSeMc,1325716,0,143,322706,0,0,0,0,0,0,0,0,7918,0,0,178399
S2v86oVsFHvaZr9Uqcz2cYvLFM2M1f3hYqYDpnm7EX9,3ujro1MvKgJFwShhrEsvU53ycn8a36gfnXtFETTs8yDb,0,0,0,90109429,0,0,0,0,0,0,0,0,0,0,0,0
S3un78ia3sfZvvbTXSamUH5EQt8X4WTjbBbuWycgcH4,3Fy9CQ3MRrEWaNyk8udVHDtcZ1D94p4oqe3RvmHTHCFE,4742662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63594
S67SfoTMSN4xorjy552KbAnxcurC2H2Showtc7vCuBd,9RNZ2utreLPBcaGkh7BJAwjpeJU1xX5SRgH3GbqfsP4x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87093
SMFGCnTCWnQEhXFn9e8oTm3SumTqZ7LYaWTRGyBAP4S,AE3tXzh9fQyPGKksPSdKst8ccR8ZNX2k2A88xerioDuH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRyBdCkY4SriwStx3dyJhNGebCu4AuH5rJFxjevBW6j,CXjoRHxQPE5xsRoUkTjKjKXkhWFjvbdvQ9JR64bqxxbC,0,29,0,0,0,0,0,0,54740,0,950674,0,0,0,0,287
STUYA9D2nHbrMuyqLmKWPTR6v6gGqYjGYYEjnQvTWSA,GYTUpf2jJqoFCVgy53ewazkLL9YZWcCxjhkUkSAAMpMx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33142360
SYnCXQ2K6ekd9mYe2EvbgVCTb8HYmPsruDFFJQ7jwnS,7FkhEmjFyL8sEmTgmfUTkmJHzjnkv9QvLTZ5pg24X8dh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
SZv9pTGga3SFcAPcrjzvb39BNDhKQh6xGDz2v9347z5,4gG92u7HLXuPZZMNAwXPNPHEhBfUwn3ADpZXQEQQvm7a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SasaQJFuZ1JJPsye27R9Tq1A93tpicKGV7oDWXShYSQ,9VNwKDbhsMELDX9BjekABojVK5TaYaS1h3NhjMuEpNtd,0,0,0,31851038357,0,0,0,0,0,0,0,0,0,0,0,0
SgZ1Jz7HxcWVs2YcfmciVidosptBXQxKbaZFW3PWyqW,7P5xNGi4t3vsQhHnzdvLvGku95WH5MkK3VstNkbS2qii,2738394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SgqmTzGX6rHje6hEv18XqnPjfN9gYVEiWPKX2RRpkTL,6U528o7FxUxWvTCg8JBP95JHrJKP63QshfxQkd17qULq,2756449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4417596
SmTzdLbRYaT2KcfsW9s1Cswm3y6b4dyhGm29Seuqb5m,7BcL5fygbGfPy8ACp187f9NPSiRew5cbW5BQk41qJbmK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869584
So72PjqYX5QEHYYbvc73554CSZ5f8vqjM7xYXQfEcLQ,GRyeppmYTHf8uEpWC8kXzQa37nqBuAfB2ZjWw22rLN5W,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
SqJtLeMmyNLPpqdEGWscZfC2WSRAGM3eJEv7G1u9njE,DJG74a4bz9WYQjZhSXSK6Gvesg1oTJB6dijHFgmb8ZGS,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SrCXDzoGT6z6UntfTTMm17fHneambebgcqKHQMzy6FJ,EkU84nSvznfv2J7akvZBQusPJK3VSQ9vVarS537YSyME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
StPiHrJikqwZ8ewPHvctkxogpr3NKUCHFxJj8wgFWvW,BJbJFZTpJ4QWCPkspE2K7XQF1wfeWw9DaLMosZmhDuHC,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,495
Su1pYeXxp5tQe1E3SvHSZ9ghDXHHyHuXn58EGEmjAH7,5NmbNxwG9EN1JaXUbFDuVM8JezxVHVgmRitAsjisDNrs,906683,2,143,88165,0,0,0,0,0,0,0,0,0,0,0,5183
SuXm2mW8ZSFSt2FGgYf4uCxAytFBk7a9QDffwgJzAbH,4zRGe3YATaRkV84JVvFsdjhWskKYqFKin8xkvSNjcisM,0,0,966,0,0,0,0,0,0,0,0,0,0,0,0,86172
SyG89yvu9rDasmi5mz25NmqVYuWDRiBvZcwhGXBZhp8,D6jXdBuvAzvZKhBHcb5ceFL5mF3BcFHt2pkW7L8a2JDb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10041000
T6GEpcd4kimtVH7fqKxUGvPWE54An4R8xzai1v6wD4q,BoQWt4fRJNDb6UAmenVHr79HRiZMUJqwKRLodF8qjPGY,405055353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T6atb3APYkeWNn9a9MvbZfDiMpVSJVPucQ6M4bwLAPZ,GvrE5DpQNgVL35yMWcL7AdPq7XTgZF7zmvPuCdtbx6pQ,469636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
T6o7SRDqwQRuqQJ4hdsoH7F7d3cdaxkzLR5WQjrwpSM,8Zn3GACiVMr8YSXfe5ES2m81DLdrU7QhZ2MjdWB55Y5L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49606880618
T6xM61XvXQrhZjCZ9GnFbY4K7QNjUGhgRCRQYb2hM7P,GihsTvtbCjx9DYYmXjYmULPbzth7Z6weZFhEWB5FKCf4,18778754,0,0,320,0,0,0,0,0,0,0,0,0,0,0,1247052
T9T3jfiBrUyFPLWn5aDNDYCnkfP43qwmt7tnXXAWZxL,GQkvGNCcDF1TsYKTeV4oZTjKjYnC2ZdAipgfcYBe2Q5X,8849425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGHUFSfAPFcNUTBaQkup1NSgrVzj9zdHJMg4NHcetsG,3zRACTLndAhxuBf41yVcyRSbD6j1pbaHqhQxdtp9jZ1N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8052153
TL7KdsuTZm1PKEEGLfaqPE14sNfY1n4surZAeoRdCFQ,C5RJo4P4cMCgjDY99xDi5hpd4Rx2e2Fsc4gBcw7NQMmM,0,0,0,50294900,0,0,0,0,0,0,0,0,0,0,0,1
TLv7J76MgLZetGdSY3CCkSFCXwpEH94REaaAYdN4jAE,79vxKFNb9Fv9zSNHL7bp1vAaf1gQHJLAkgMQ9BKDBnYr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10889
TRtxHWd47e7un7AKVpdipNGAzHwRSmbxYMAxFepeP79,Eg3xVmXT2LCjTXXrhDZD6TcH4guJnKvNyGBfRFXc5DuQ,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTBnCEavwzMsFJ8i8mpQ6wvmH2onU5rXjwTenHwbj3G,BxzBcudbcraAKpYGzF9m54xqZz2yXNptv2cobcS82BoN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10440
TTGN78SWa9JT1qVHwKxrciEaLvFqbvAVPBRGNN7qiLG,45b8Nne7qzVeggHz77RtXfm5inH9guaR6j1o3TwPXobU,29277,0,0,1128287,0,0,0,0,0,0,0,0,0,0,0,0
TUzgg9no6NZu7z2fFxVAoiL2XXqMv3tG5cqFQyovit6,7zDNgPFeomS1hdQhuY8iGF3nnGMNnx1YrinZJetrefje,1649007,10736,0,0,0,0,0,0,0,0,0,0,0,0,0,2743397376
TW6eecNFzuXHWVwVEk2qcqhum7xttwj75Cxx9C3WEjD,ByZpcYfkGmeiFwLv6aE6opyLgmgQPuCsyXQwu6cPGBr6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20166615
TZh2erTjFB7e6garS8N98NQG3SuAxjXojVQxcabSver,BFGstFrtjXToaGAYQcf1ZTRvWD5w3jKve7XkGWgBjctU,0,0,0,1012982071,0,0,0,0,0,0,0,0,0,0,0,1036562948307
TZzBhNK2H6rzt3De3GCHb66RdBK2AFzBKsrjCRM6inV,3nVinDbnSWakVRdPqyov6DpM9ZWxi4ZucL2JXyH5GLfi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
TaJ4nrE4iKJgqku9nf79ffsPTi4RhmLDtDcaByvDspW,BNMj5KuuzJtqSmn2SSsghuETKGAmUS3Ro61931HjBB1Q,0,0,0,10365843,0,0,0,0,0,0,0,0,0,0,0,1962542
Tbv4APAorCZXmDNLFF3DSkRGUDCEf4Vrm3b1NeLCX3Q,2gwF5AwcVSWM2uv8z1K2dvLYGaRVdozAQmEMZ6YFvU4o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071393
Tdbv2T9DRugx5821aEM48fZumBXRENZaFCTgbhcL7QZ,FTXKiUZXeMDcTThFbdWMikrd8H3hg2hymrwquEwq1yPD,0,0,0,35449903,0,0,0,0,0,0,0,0,0,0,0,0
Tfb3X1sWxhRjXEUTYQD54rmvEBSoB89hhVrqTj1Wyeh,AfKk99n2Fm3KMgt2Kfj1abtdqHmBdibo2fbpwDPnKngc,0,0,0,1012754810,0,0,261664,0,0,0,0,0,0,0,0,0
ThhEfVY3fwcYTy9GDHwApistcAYBVwJNBfABNAAwDCj,4eLFWHnQFhtLkBKsBZ7XBj2q91JiyFTXatkp8qG3eaEc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4073
Tmnb7CNndvb3mdkGNtS7EqMGdw9Sxw6wz5pXmHZFZVc,D7o5YEE6ZTnQPRd2nbdoK1rRP83mLLoapoBWgkSJFUHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8644
TmtynSHuNRVjKLfygBHfBMVfag6hPWU5ps6Xu1caEN3,4yxbEw4xwiqEBAcPXqpAPiadwvsvPA558HBExpAh3Z17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TpNThGW7WZJk2UmjeJ4DMpgYeMxATWMYmsHrNLw5xz4,3eu6HMCZMbKkrsJbfKMDodL3v5SML5pNv6Yh1dqhUuxC,0,0,0,0,0,0,8340,0,0,0,0,0,0,0,0,0
TpNiUZrJEg6kEeaa38sNMLN1sMPh4dLonqLyxpwSzPD,KysFG4uGViGCcQkAqi3qK8eUGCiCNcTRKLdzV4P9d7A,0,0,0,0,0,90808653,11016733,0,0,0,0,0,0,0,0,0
Tr6FRs2wLdbvKzZ4hxyR4pgco9sXwYaVoAZB23JeMKW,WUaFjLHh76f1168o2esLHxTt2imqTGuUj7RZ6L5uUZ7,1076,0,0,32,0,0,0,0,0,0,0,0,0,0,0,808660
TyAo9Jq1qUxwCsrkm7r4i1Xzj885yqFJCwBtqLbVwRG,CLiLq9wF9gmnJimHhPq4WssCVxEaCvdAQSxhCwEuqXGz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51070
U3KuAgSL5adSE6rGAxRaoMkXdTTbiMMRLMg6zsCyww8,9Q1mhzyzkKsJNdrAZqYxJ26nvsZQT2xCdewXQU7yHPP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21200
U3NfhrmdBPQ5HxAwQN7aXh93DWniLWc9WYUSHfHjBoP,C1w19L5y7Mp96WMgkzm8XjXXD724xhwyiVCjo9aLqApA,10000439531,0,0,261210808,0,0,0,0,0,0,0,0,0,0,0,13997457
U6ZRZxnjG1TdeaLfR2bMWkJXW2m35mF68EQ9SPNgnc1,57eeSVNhC1kJ2VirTC71pmjiGAPQLMZ2RsP64pbSWKnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637
U9Y8JQvSiFyAux6eQAVnvRzz8AirahpRe9DyJD2u6wc,ArXd9kgrn5UDB4Tc5Uro2bcX9Eha4X2y3sgrv9TSZ9CF,3770633,0,0,160,0,0,0,0,0,0,0,0,0,0,0,1
UDz5uWDjDpaPeKXu2vWZVCDX61ZMrQn8d5iJxtsYkNB,Hz7x32o7KdVyk7GmZfHZ2r66JASPKJGSFJ7GXTHz591Y,0,0,0,35454329,0,0,0,0,0,0,0,0,0,0,0,0
UE7hXDmZM5BcNUgFtTRv9q4WZMqRCczbSTsW3N1GEe6,4MeyUUxSPh2fNk6hVBUFDz4C1TZ2zKRR352Y7Q6NDf7m,0,2,0,47675144,0,0,0,0,0,0,0,0,0,0,0,39818636
UG7T9LVQbNHBQrtysUtYD3z6LTNtdD1QioA7zGJ1qjf,7T542T9xgYUx7yb1FVi5Hv2KF7xQ25MCKNBZkPKBzKPG,0,0,0,704243393,0,0,0,0,0,0,0,0,0,0,0,72012661
UJaxYZfXBtenGCbJT8aebevht8qaxg9R6mJGv43qccv,Dn76mco8FUeQCYDtzaDbGWEuYQTrsdBoDoSSKC5QgFg5,99927324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4737806898
UJsXCQz52rCSiECfdSzi1KLzb6DwiZdt1uSV8bN4RUy,GUyvoiNpZ39av5jDD1xuQH4bT8U214DCqAM9Zr3bhnv6,0,0,0,155478576,0,0,0,0,0,0,0,0,0,0,0,0
ULpBVa5kDPgPqWchdDTZ64PzL9NLcmnZWzjkD5p49CU,CFtC1tjP5JMryAAwDux7pr1TdV1WZMnBYfTckDHT7Rd9,7205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2862
UP1CLA14uv3rjbJ92o2X4qQdcMxJNwKHXBEskw86sLV,6oKSEwBFoSsgzgJibDpGYd4iyVuik1kbniEao8EUiCPz,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,80
UQhWviK573FP77bciwiG26vzKA8MLfY4t7CyxDBxPFv,CuHP2gjvgfR5zozDSQA8yH6ymhwc3A5Zmf42Reh9Z5xY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301011
URYv3gEbXGkVv4qHBur2LcNFsNpVP7CvyEztCszyw8P,3SniZSAnwYVecj9BWk4AJmGXNHQw29rFqiExymEhLADm,1876724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UUDg3HwhFXYQsrdxw1YVEJBEmh23dxYcW5FHL1djNir,BKP3GRMpCAKM8nFuFXxcASypuWStpkBqutnoPVExeT4h,0,0,0,2405,0,0,0,0,0,0,0,0,0,0,0,0
UXhe4UCVAMS6mRbM9CbRkz5RWWD1vGcQiReRwccq5EG,8meSxQaJWN7x4Hk5gcUju6dGyYm6fiDbwMxVPML2iUKh,0,0,0,35134926,0,0,0,0,0,0,0,0,0,0,0,0
UamoG86YNsrUuUxnSjiGMTyBF4GVBWNVDDiScaUcuf4,2mEzAPWhPRT1ZkJJaC7Q1UUrN1XkraxJyfuksnU4SLVr,455,0,0,224,0,0,0,0,0,0,0,0,0,0,0,58795020
Uaw6H8CyDCw5ExDKnrjLsk2awoxsT1tKhqRcb3FeVVw,Fp3Rf6LiVabLv12auoWn19VtD6eLQhAgiFENLqY8bxyT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5218080
UbQCXmM33fVmpF9V4fpm8sKssgq7njzjLL6KzwVrjfj,8UE1TurNPaHaSU2mxVNig7eTJGJUzUVrL4kpbz1TLAXU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UbQbv7YUhh2vvWzKcNJhPB5wbiTkM4Nh4W5vkiQv6ST,C6YiAQYWkdwosJb852dNTreLZgkY1XpkrtnbP666DLri,0,0,0,33025080,0,0,0,0,0,0,0,0,0,0,0,0
UcixC8fGfc4gsmfyLa69gBPvivmM8fic4mbEQipmSr3,CjmStRN1YRYnH2XTxjHU6rZB9djKy3XSN5PiuhHQ9uNt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420
Uhr4bUzSdbwstMjkerD53QGZJEBWAJabMJbk6cZiBAM,CDNwnjr36FGh8ZmadZfJSz5gb8SUk7g77a3uFuS17ozQ,196202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Uqbf53oNosFakrjDiaVkpZHUWkR31CAaf9aUL89dVgZ,B22cgQ4fpdcAfbNSwQ3q7kNuKSDpGArVXi9Vgf6zEog9,0,0,0,32,0,0,16,0,0,0,0,0,0,0,0,0
UtdhBtEQnb4qmKZQMLDd1q9ht9JjkA5bEuJj1DpjYQR,HbBvTdVUiGAn8rnWpndaTic9SekwaE5KuT5tbft5vrT4,0,0,0,100407344,0,0,0,0,0,0,0,0,0,0,0,0
Ux2funLCX8KQT4jVbqQ28vMbdZikRg1vXjc1quQZH1B,HhXmcSKwg9uujZ2RmC4QhnTjykDtASUqtYU9V4fUj7qE,0,0,0,0,0,0,0,0,0,0,19585417511,0,0,0,0,223520642
UzdVf8yHEvLJqKFhEVgUQPhzD6nypaGJoEmGKpoSN8s,AG6wNNV9ZMibvRYCRgKAxFThmTQXMyTG4qSGrm8UHHZd,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V16vyVLNHifnPby8zgfK1etizg7c9647dzGiw9w6h7a,HXaJHMs26wegXq4VRNdxsJjfaWeswcd5fTXuBHmHBdrD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483
V1j3cd3pjWaNxxoeqhuf5oZ3kqjDEj1H4ukX9TzzyZa,52wj1GiCSLCucsLTaMYK5RuhFRwQBnccHfsx51DPBngq,7177103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V27njp8PmCSw2vLshtosVNk6eSRZ3dpKAwG1rDmC5WX,BxbHghRNYr49CmuXn5AD5Hb86hVzx4rgZyUSRVcbeM19,10099368241,0,0,50576715,0,0,0,0,0,0,0,0,0,0,0,101011778
V8ao5C1n9sdjYxZ2HdcxZxdef4yyyhUT2djUhHNZFLq,6BxbE559J3wbjUTVGkHEtERwDhn4ySxkwQjdUsCXzda5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62929894
VEDgyYPUqf1SA1aK7ZFKk2C4vxFtwoCffb8Y9YB6NGf,9GuGa3fKgquYwe2rytMQwiQbnXi78yG9BgjDG3mBCPdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
VKUG4LeE3mvMYZeoZtsXmkzBQgegnRnnZoVzSXwUxmb,Ge8CtuaR9gK5cKHvk5ngYXTGwbikDJTaJK8UkFHSa8mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664
VKZhQByGkEYh7UHSqEh9UgopVvFXft4xJSs5pPJR4Us,MggQ2Sc2D4Cb2gkVNoZLXWBtSxJEERVuMU9HXucLkoW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VMekpo31aU5R3BDCjFzVb96EgDpmZQQELqDx1BHNkoS,5auBWLYNcTJUJTenRYiaHEhT4KCip5W59sxpwZsTqxGG,47787,0,0,51122,0,0,0,0,0,0,0,0,0,0,0,0
VPLgRqtmU13WCBTQ4PX6udpZtSGANdNft5Gf7bbEHWC,CjGeefMXUAm79EQSs2rvKN8Dqq4GS7E3ZsivntEC2X2h,0,0,0,40519243,0,0,356,0,0,0,0,0,0,0,0,1
VRLgzUHFEALSFiErffixTRCWiGuqetd9aRwZrxEe64M,HAPdsaZFfQDG4bD8vzBbPCUawUWKSJxvhQ7TGg1BeAxZ,0,0,0,78929570,0,0,0,0,0,0,0,0,0,0,0,0
VZd1KRkVRSFnsGRiaBVwW8Gi9at8YKVXniYEpG29Has,7cJavJ13ppqHXBSzuQEs7fx6bi2fL8WgY57khaXLJ4fY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197
VaLZ3M4p5pbyXysGvi1Nb9ozCkxg8DGMTJH7aMCrXks,Cwxxtmxu6NdFEACGEEQjDiwYthB36Rhf8PQq33bkueQQ,14276231,0,0,32,1,0,2,0,0,0,0,0,0,0,0,1
VaRDvachCuJ76UNs85KQQvFqTYc8Csgv7omzF8VQRKu,8okzSDcbSHBH74pggsGWDDrU7rUzER5t8LfEJz9SdkLF,31761,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1742674
Vm7mZJ5moDk1AGviXQUrKnWkFmSGXWGg7RBmHPLhpCs,HRyoRqYjJ55TwJpfA55CDTbgaKLRDfXrstWE9SS89TDA,0,0,0,43469948,0,0,0,0,0,0,0,0,0,0,0,0
VsafZdUahkpnKAoTjXVqGWk81U4gK6qLEVKcHoErHZY,7fRSQUiRzuR99ABPsk3fGi3Wq1T3uGYgHjfYP1KxE3bV,4596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57847841
VtP3mbJpFQXAcXdyUREg91bT9XSnyc7j4UrXB4Ek2UZ,DZVTH3o2bBpEJgGZfCTDhhZKJJohHHFMiw2EeczHVYsC,3478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440212
VwxXzyTAb3AgYjksLgKQ8bvSpz3Fq6xrdxxSJYZ77RP,Bwhp1mT9NMDdqMMG2HxSX2vMHPWegtz78m3QhMz2s9EL,19214,3859,195895,0,0,0,0,0,0,0,0,0,0,0,0,1825669
Vxv4qbRf7ATEuRyQ2rT4LXj42HGa8N34RW3HkU4Gn3Z,5ogrkkkxzG5Dbm844oJiFxb54F6PGRUzLsYVbMwRmrrX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4533
VyrdKQfeiVr9vNQ6MKYCQgFGbApU4kapxEpJWboDxHJ,9ocv93TeuRq5iMyP6qXVnm9UY9zfM5L1zUaDnXcRoHtW,0,0,0,278447,0,0,0,0,0,0,0,0,0,0,0,338963
W6KR8vXrQjC7Tw2W59PReF26UszvmztPUJghzkc7Q7E,6HcGYc3tuY4CLJ2EQ52MKEwtphTxvdkd1JzEvZGhtoFP,8937505,0,0,261027742,0,0,0,0,0,0,0,0,0,0,0,0
WBGVcPXHRSQ9tFApPc43zLqTUXGGX8tu819APERKFdt,21V76FBrcfNkfnjh26exsNAQodviyNgkXhRkJLUtvQRg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
WGqtW5JXgr6v1h3Cw6nmjCrJda65WESevsTkyvJmmxL,7CnrrwDwg7ocKY4Am8nC7YuQVcj3t97mnAxqRYhA5BZT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3024
WKG9qDVNnp1Bo1kShCVzTEfCZkUtopGDFtLPNUkx19t,GBfNRZJUTZniP3md6ZM8MFenS4sMTXrNwiVEYqmgxXNR,0,0,0,20622,0,0,0,0,0,0,0,0,0,0,0,0
WKvYWK8SzBUwW6uxbst25bted2sGXhmD6VBHTUe2Sbe,DxkPcDuCGuMtwA2na1F8huVPozq7odeGA3kCk4G1EUka,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103609
WNvYMy4GmMKhHd3kGQy2HjWpZFpuWsps9dX3CFrPCtn,26AecSiJcF3SKoZgHXXZ7Fg7c5gVyBGGBAfg48KV8c4J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547838
WPnt4S7jiLwkThEmEstdBw6CvnpVa4eHwepNGjVapQo,6snCefuMgrYCTmh9jiuKr4gst96CDwKpq1nh1qa8Y8Hy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034868
WQ3TFNn35z7pvj1jjYSbL1jXSuQK1vMmribnzXTRPAe,6nTsdswNhBPwp8n8rJvsX7SmfmS5eEyD9PsVyXML8oLz,240382161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WUsmsW4ywqbVdoEgzk2ejHHQz6FcPbFcEKD554ApwnK,gvWXdaF33K4rkXCAaN1Xg8pSCjwkZiJvXEQYWX6vyxf,16130014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23414
WVUf5EPY3yWJbzQb3BgCt4xKfNABs9tVw9E7Hg273uJ,5Gwi9kJcfdbp9i887LrcGVWTUipkpRmzK1BD8CR3hnZr,0,0,0,35454329,0,0,0,0,0,0,0,0,0,0,0,21188
WWBjDCTb8XMn3KciFuJY5RW5ZbjzisTKPArEMUdnEgj,4yp1mzLvTzTUtUG6uCbsC2n21MseQejE6WNgRN5DrDtG,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0
WZo6dBxwQvtNq2EUNtkJXfEetdhyCJzisxbtmKLPBvs,ALx1NCKPGkGCRVAEZ1697hRAE5PMdHUTVrpzmaYkQkUm,0,0,0,749537267,0,0,0,0,0,0,0,0,0,0,0,0
WeyVJx71nmiqVXzrSKUxR8qXnxtZrm26SmmBCF2JnyR,BVPPytYZVDmQ7Kzt4Q1F7PqueehBow8Tm9j4Bk5HbEqa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
WgJNZPYxCp6Fp7mvVaLyatKcioxCQv8EtQPLwgaYLGu,Ht2ciUipXaEavtf4ZYDEyeiimdLyFktZmkRqehWPXtQi,0,0,0,1023468120,0,0,0,0,0,0,0,0,0,0,0,0
Whs3Azhp194p5c3SAdUMbYfFAfWnP8v7tE6cU3VBQvh,3WuLxmxNj8qhoS55LbQ6XucSnnjqo5fn3eK8n7whBnL1,2774,0,0,32,0,0,0,0,0,0,0,0,0,0,0,874871
Ws5uqtoxYvxUr8Aix47kbAQLR5Z5LoXpyQd8Q9BnSGE,H1HRvgsoRXnptw534kg4mqetnUbioCLVMgrMC93N6gQd,1697416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
Wttkr7PKJT3ESVCWgk8SDMrRrhuzXiNcRTQTisNVuQF,EqsbRVBwApk8m8wQW7PaSF4JdgaGqgGfxDgfxjKTsJAU,16895,0,0,1911843425,0,0,0,0,0,0,0,0,0,0,0,0
WxacpmudXrPntbTYtmZAi3LVEeEpropqHWgFxeRzwZ6,4XZgjwxxr83jPP2WwST4eoDGxqM8xV1pmztX9wahETqH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359
WzGVn1xkQPrpKheEdRQ2rDDAcmNYvq3te4537XfbVxp,2PgRZrnL3u5CuVwXZsxPJ5Q2vF4jHR3bb5JxeKu5uN8J,51763,0,923,20856735,0,53714,0,0,0,0,0,0,209,0,0,8179
WzKb9EdckdSvjD4isAWYhKtFeq91zJXjeT5YjCWracY,DV3CzS1TfeiKsSU85GYS7KmefTarvndvBWoPJWtuF4pX,4856147182,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6496439
X1xmFHKbsiyxyYoMSfSTwCBVBSEzqTUQ4S6oGdmVQdX,D2sdKVB5w4vrEVWGVWF8csa76Y6B2SNGgFP5SmcsK44e,0,0,0,35454297,0,0,0,0,0,0,0,0,0,0,0,0
X5JmTqZyjqnRXGieyQ9ZC6Es3VSEGwXQu5zURNNfX3a,8WCFYoromuXxsct1cJZZU534yk45Q5MAuZDHffhsVLME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8037129
X9BBdyShu8fDMLZ4iD1pmrLZqVuJfyCAA19bEHyXdpH,4tJe52w7xevjQkmbc4tstbWd8Rej7nJZKguFLkpuXjHd,622648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8382549
X9abx7okcGUyN9KwFmJs5igE8jrSoqMxEtm2W4JaaMp,9W6qYcz3mf3hr6kZKavi69i67NWv3nn9yKKqAGStyVwg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981
